 
**************************************************************************************************
 
       Photoionization cross-sections for Mg I
 
>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width 3000 km/sec
 
          Types of cross sections included:
         -----------------------------------

         2  -  Hydrogenic (n,l)
         3  -  Hydrogenic (n)
        20  -  Opacity project

 [Reference] Photoioization cross-sections for Mg I are from \cite{BKM93_Mg_seq}.

**************************************************************************************************
 
24-May-1996                             !Date
6.5660D+00 1.980D+00
6.5989D+00 1.972D+00
6.6649D+00 1.955D+00
6.7990D+00 1.921D+00
6.8328D+00 1.912D+00
7.0752D+00 1.856D+00
7.1816D+00 1.844D+00
7.4364D+00 1.828D+00
7.7771D+00 1.807D+00
7.8942D+00 1.800D+00
8.0129D+00 1.793D+00
8.0931D+00 1.788D+00
8.2150D+00 1.781D+00
8.5062D+00 1.764D+00
8.8080D+00 1.754D+00
9.0751D+00 1.743D+00
9.1202D+00 1.739D+00
9.1659D+00 1.732D+00
9.5858D+00 1.584D+00
9.9259D+00 1.458D+00
9.9753D+00 1.447D+00
1.0025D+01 1.439D+00
1.0075D+01 1.436D+00
1.0126D+01 1.434D+00
1.0176D+01 1.434D+00
1.0227D+01 1.434D+00
1.0329D+01 1.434D+00
1.0381D+01 1.435D+00
1.0433D+01 1.436D+00
1.0484D+01 1.437D+00
1.0537D+01 1.441D+00
1.1186D+01 1.598D+00
1.1354D+01 1.654D+00
1.1815D+01 1.928D+00
1.2113D+01 2.235D+00
1.2295D+01 2.526D+00
1.2543D+01 3.205D+00
1.2731D+01 4.212D+00
1.2923D+01 6.292D+00
1.3052D+01 8.616D+00
1.3117D+01 9.860D+00
1.3183D+01 1.066D+01
1.3249D+01 1.056D+01
1.3315D+01 9.281D+00
1.3448D+01 4.911D+00
1.3515D+01 2.992D+00
1.3583D+01 1.699D+00
1.3650D+01 9.085D-01
1.3925D+01 2.244D-01
1.4134D+01 3.641D-01
1.4419D+01 5.599D-01
1.4930D+01 1.141D+00
1.5155D+01 1.763D+00
1.5306D+01 2.666D+00
1.5537D+01 6.186D+00
1.5614D+01 7.582D+00
1.5692D+01 8.270D+00
1.5770D+01 7.699D+00
1.5928D+01 4.049D+00
1.6008D+01 2.319D+00
1.6088D+01 1.279D+00
1.6168D+01 8.264D-01
1.6249D+01 8.196D-01
1.6330D+01 1.085D+00
1.6411D+01 1.634D+00
1.6493D+01 2.563D+00
1.6741D+01 8.576D+00
1.6825D+01 1.025D+01
1.6909D+01 1.030D+01
1.7078D+01 7.457D+00
1.7164D+01 8.050D+00
1.7249D+01 1.295D+01
1.7335D+01 2.285D+01
1.7422D+01 3.940D+01
1.7509D+01 6.938D+01
1.7596D+01 1.343D+02
1.7772D+01 4.248D+02
1.7861D+01 5.854D+02
1.7950D+01 6.501D+02
1.8040D+01 5.938D+02
1.8220D+01 2.899D+02
1.8311D+01 1.646D+02
1.8403D+01 8.181D+01
1.8866D+01 3.158D+00
1.8961D+01 3.545D+00
1.9055D+01 3.766D+00
1.9342D+01 2.831D+00
2.2346D+01 3.248D-01
2.5817D+01 2.126D-01
2.7135D+01 2.024D-01
2.8949D+01 1.152D-01
2.9679D+01 6.144D-02
3.0125D+01 7.437D-02
3.0885D+01 8.666D-02
3.1039D+01 8.652D-02
3.1663D+01 8.926D-02
3.1821D+01 8.989D-02
3.2786D+01 7.221D-02
3.3279D+01 6.171D-02
3.3612D+01 6.252D-02
3.3780D+01 6.271D-02
3.4631D+01 5.668D-02
3.4978D+01 5.254D-02
3.5505D+01 3.807D-02
3.6219D+01 2.878D-02
3.6581D+01 2.139D-02
3.6947D+01 1.674D-02
3.7317D+01 2.629D-02
3.8068D+01 3.773D-02
3.8449D+01 3.692D-02
3.8833D+01 3.598D-02
3.9027D+01 3.548D-02
3.9222D+01 3.500D-02
4.0411D+01 1.089D-01
4.0612D+01 1.225D-01
4.1224D+01 5.215D-02
4.1844D+01 5.473D-03
4.2474D+01 1.322D-02
4.3328D+01 2.189D-02
4.3762D+01 2.156D-02
4.4200D+01 2.146D-02
4.5089D+01 1.991D-02
4.5996D+01 1.816D-02
4.7155D+01 1.254D-02
4.7626D+01 9.758D-03
4.8344D+01 1.230D-02
4.9071D+01 1.442D-02
5.1064D+01 1.257D-02
5.1320D+01 1.230D-02
5.1575D+01 1.202D-02
5.6131D+01 8.986D-03
5.6693D+01 8.790D-03
6.1699D+01 7.732D-03
6.2008D+01 7.700D-03
6.6815D+01 7.378D-03
7.2355D+01 6.910D-03
7.2717D+01 6.864D-03
7.4922D+01 6.583D-03
7.5672D+01 6.488D-03
7.6049D+01 6.440D-03
7.6810D+01 6.343D-03
8.1539D+01 5.613D-03
9.4204D+01 3.640D-03
1.0884D+02 2.361D-03
1.2574D+02 1.531D-03
1.4527D+02 9.928D-04
1.6784D+02 6.438D-04
1.9390D+02 4.175D-04
2.2402D+02 2.707D-04
2.5881D+02 1.756D-04
2.9902D+02 1.139D-04
3.1901D+02 9.374D-05

3s9s1Se                                 !Configuration name
20                                      !Type of cross-section
198                                     !Number of cross-section points
1.0000D+00 7.099D+00
1.0510D+00 6.101D+00
1.0938D+00 5.345D+00
1.0992D+00 5.248D+00
1.1047D+00 5.151D+00
1.1102D+00 5.054D+00
1.1158D+00 4.956D+00
1.1553D+00 4.255D+00
1.1669D+00 4.051D+00
1.2083D+00 3.375D+00
1.2637D+00 2.889D+00
1.3282D+00 2.366D+00
1.3549D+00 2.149D+00
1.3616D+00 2.095D+00
1.4099D+00 1.727D+00
1.4819D+00 1.414D+00
1.5117D+00 1.292D+00
1.5421D+00 1.168D+00
1.5498D+00 1.137D+00
1.6867D+00 7.290D-01
1.7120D+00 6.741D-01
1.7292D+00 6.370D-01
1.7378D+00 6.182D-01
1.8913D+00 3.703D-01
1.9008D+00 3.590D-01
1.9198D+00 3.363D-01
1.9293D+00 3.249D-01
2.0998D+00 1.760D-01
2.1102D+00 1.691D-01
2.2739D+00 8.688D-02
2.2852D+00 8.279D-02
2.6270D+00 1.153D-02
2.9021D+00 5.627D-04
3.3362D+00 1.668D-02
3.5770D+00 3.225D-02
3.5949D+00 3.347D-02
3.7784D+00 4.593D-02
3.7972D+00 4.721D-02
3.8352D+00 4.979D-02
3.8736D+00 5.239D-02
3.9319D+00 5.635D-02
3.9515D+00 5.768D-02
3.9713D+00 5.903D-02
4.0110D+00 6.172D-02
4.0310D+00 6.308D-02
4.0713D+00 6.582D-02
4.0917D+00 6.720D-02
4.1120D+00 6.859D-02
4.1326D+00 6.998D-02
4.1532D+00 7.138D-02
4.1740D+00 7.279D-02
4.1948D+00 7.420D-02
4.2367D+00 7.705D-02
4.2579D+00 7.849D-02
4.2791D+00 7.993D-02
4.3436D+00 8.431D-02
4.3870D+00 8.726D-02
4.4309D+00 9.024D-02
4.4530D+00 9.174D-02
4.4976D+00 9.476D-02
4.5426D+00 9.782D-02
4.8705D+00 1.193D-01
4.8948D+00 1.208D-01
4.9192D+00 1.224D-01
5.1191D+00 1.351D-01
5.1447D+00 1.367D-01
5.2221D+00 1.416D-01
5.2743D+00 1.449D-01
5.3007D+00 1.466D-01
5.3271D+00 1.483D-01
5.3538D+00 1.499D-01
5.3804D+00 1.516D-01
5.4073D+00 1.533D-01
5.4342D+00 1.550D-01
5.4886D+00 1.585D-01
5.5436D+00 1.620D-01
5.5713D+00 1.637D-01
5.5990D+00 1.655D-01
5.6270D+00 1.673D-01
5.6551D+00 1.691D-01
5.6834D+00 1.708D-01
5.7116D+00 1.726D-01
5.7688D+00 1.763D-01
5.7977D+00 1.781D-01
5.8265D+00 1.799D-01
5.8557D+00 1.818D-01
5.8848D+00 1.836D-01
5.9143D+00 1.855D-01
5.9735D+00 1.892D-01
6.0332D+00 1.930D-01
6.0936D+00 1.969D-01
6.1852D+00 2.027D-01
6.7316D+00 2.467D-01
6.7651D+00 2.499D-01
6.7990D+00 2.532D-01
6.8670D+00 2.597D-01
7.8942D+00 4.171D-01
8.8961D+00 7.665D-01
9.2576D+00 8.643D-01
9.8275D+00 4.664D-01
1.1020D+01 1.403D-03
1.2668D+01 1.560D-01
1.3117D+01 7.139D-01
1.3183D+01 1.443D+00
1.3315D+01 4.028D+00
1.3381D+01 4.956D+00
1.3448D+01 4.804D+00
1.3583D+01 2.333D+00
1.3650D+01 1.220D+00
1.3856D+01 3.424D-01
1.4064D+01 4.491D-01
1.4276D+01 5.567D-01
1.4563D+01 3.143D-01
1.4856D+01 7.253D-02
1.5770D+01 1.339D+00
1.5849D+01 1.505D+00
1.5928D+01 1.478D+00
1.6088D+01 1.122D+00
1.6249D+01 8.578D-01
1.6330D+01 7.350D-01
1.6493D+01 5.544D-01
1.6658D+01 8.168D-01
1.6909D+01 2.234D+00
1.6994D+01 2.719D+00
1.7078D+01 2.983D+00
1.7164D+01 3.059D+00
1.7249D+01 3.262D+00
1.7335D+01 4.220D+00
1.7422D+01 6.919D+00
1.7509D+01 1.199D+01
1.7596D+01 2.112D+01
1.7684D+01 3.916D+01
1.7772D+01 8.514D+01
1.7861D+01 1.883D+02
1.8040D+01 6.313D+02
1.8130D+01 8.490D+02
1.8220D+01 9.246D+02
1.8311D+01 8.037D+02
1.8494D+01 3.257D+02
1.8587D+01 1.523D+02
1.9055D+01 1.773D+00
1.9246D+01 2.012D+00
1.9535D+01 1.538D+00
2.2458D+01 8.412D-02
2.5817D+01 1.529D-02
2.7135D+01 5.720D-03
2.7958D+01 3.176D-02
2.8237D+01 3.963D-02
2.8662D+01 3.029D-02
2.9827D+01 1.511D-02
3.0276D+01 1.576D-02
3.0427D+01 1.585D-02
3.1039D+01 8.961D-03
3.1663D+01 3.086D-03
3.2140D+01 8.299D-03
3.2461D+01 1.224D-02
3.2949D+01 6.859D-03
3.3612D+01 3.087D-03
3.3948D+01 3.490D-03
3.4118D+01 3.504D-03
3.4631D+01 2.012D-03
3.5328D+01 9.600D-04
3.6399D+01 3.535D-03
3.6581D+01 3.887D-03
3.7131D+01 1.865D-03
3.7503D+01 9.044D-04
3.7878D+01 1.354D-03
3.8449D+01 1.848D-03
3.9027D+01 2.869D-03
3.9614D+01 3.361D-03
4.0816D+01 7.003D-02
4.1224D+01 9.052D-02
4.1637D+01 4.967D-02
4.3762D+01 2.384D-03
4.4200D+01 2.590D-03
4.4642D+01 2.705D-03
4.5313D+01 2.389D-03
4.5767D+01 2.206D-03
4.6225D+01 2.225D-03
4.6456D+01 2.228D-03
4.7626D+01 1.616D-03
4.8344D+01 1.182D-03
4.8827D+01 1.534D-03
5.0058D+01 2.026D-03
5.1575D+01 1.971D-03
5.2092D+01 1.951D-03
5.5298D+01 1.760D-03
6.3570D+01 1.159D-03
7.3079D+01 7.628D-04
8.4011D+01 5.021D-04
9.6578D+01 3.305D-04
1.1102D+02 2.175D-04
1.2763D+02 1.432D-04
1.4672D+02 9.426D-05
1.6867D+02 6.205D-05
1.9390D+02 4.084D-05
2.2291D+02 2.688D-05
2.5371D+02 1.823D-05

3s8d3De                                 !Configuration name
20                                      !Type of cross-section
183                                     !Number of cross-section points
1.0000D+00 1.004D+02
1.0510D+00 9.236D+01
1.0938D+00 8.601D+01
1.1047D+00 8.438D+01
1.1102D+00 8.356D+01
1.1158D+00 8.274D+01
1.1213D+00 8.191D+01
1.1269D+00 8.108D+01
1.1439D+00 7.856D+01
1.1553D+00 7.686D+01
1.1611D+00 7.600D+01
1.1786D+00 7.340D+01
1.1844D+00 7.253D+01
1.2265D+00 6.660D+01
1.2891D+00 6.089D+01
1.3684D+00 5.402D+01
1.3890D+00 5.223D+01
1.3960D+00 5.163D+01
1.5192D+00 4.319D+01
1.5810D+00 3.979D+01
1.5968D+00 3.892D+01
1.6048D+00 3.848D+01
1.7465D+00 3.208D+01
1.7816D+00 3.077D+01
1.8084D+00 2.976D+01
1.8174D+00 2.943D+01
1.9780D+00 2.447D+01
1.9878D+00 2.420D+01
2.0077D+00 2.367D+01
2.0278D+00 2.314D+01
2.1742D+00 1.981D+01
2.1851D+00 1.960D+01
2.1960D+00 1.938D+01
2.2290D+00 1.873D+01
2.4139D+00 1.564D+01
2.4259D+00 1.546D+01
2.6010D+00 1.316D+01
2.6140D+00 1.300D+01
2.8448D+00 1.076D+01
2.9311D+00 1.003D+01
2.9752D+00 9.664D+00
2.9901D+00 9.539D+00
3.2542D+00 7.743D+00
3.3031D+00 7.466D+00
3.3362D+00 7.279D+00
3.3695D+00 7.089D+00
3.6489D+00 5.787D+00
3.6672D+00 5.713D+00
3.6854D+00 5.640D+00
3.7223D+00 5.492D+00
3.9713D+00 4.649D+00
4.0110D+00 4.539D+00
4.0713D+00 4.372D+00
4.1120D+00 4.260D+00
4.1948D+00 4.031D+00
4.2367D+00 3.916D+00
4.5426D+00 3.221D+00
4.5653D+00 3.179D+00
4.5880D+00 3.137D+00
4.6571D+00 3.009D+00
4.6803D+00 2.966D+00
4.7037D+00 2.922D+00
5.0684D+00 2.359D+00
5.0937D+00 2.327D+00
5.1191D+00 2.296D+00
5.2221D+00 2.168D+00
5.3007D+00 2.070D+00
5.3271D+00 2.037D+00
5.7977D+00 1.564D+00
5.8557D+00 1.515D+00
5.8848D+00 1.491D+00
5.9143D+00 1.466D+00
6.4366D+00 1.111D+00
6.5010D+00 1.074D+00
6.5660D+00 1.037D+00
6.5989D+00 1.018D+00
7.1816D+00 7.461D-01
7.2535D+00 7.177D-01
7.2898D+00 7.033D-01
7.3261D+00 6.890D-01
7.8942D+00 4.958D-01
8.0129D+00 4.621D-01
8.1336D+00 4.279D-01
8.2150D+00 4.048D-01
8.8518D+00 2.498D-01
8.9404D+00 2.303D-01
9.4438D+00 1.371D-01
9.6337D+00 9.696D-02
1.0329D+01 5.064D-03
1.1241D+01 7.905D-01
1.1467D+01 1.195D+00
1.1582D+01 1.307D+00
1.1640D+01 1.331D+00
1.1698D+01 1.334D+00
1.1757D+01 1.319D+00
1.2173D+01 1.010D+00
1.3448D+01 3.874D-01
1.3650D+01 3.300D-01
1.5692D+01 1.537D-02
1.6168D+01 7.488D-01
1.6249D+01 1.031D+00
1.6330D+01 1.206D+00
1.6411D+01 1.195D+00
1.6576D+01 7.899D-01
1.7422D+01 2.560D-02
1.7950D+01 1.057D+00
1.8040D+01 1.422D+00
1.8130D+01 1.540D+00
1.8220D+01 1.363D+00
1.8403D+01 5.991D-01
1.8587D+01 3.412D-01
1.8679D+01 6.096D-01
1.8866D+01 2.021D+00
1.8961D+01 2.803D+00
1.9055D+01 3.232D+00
1.9150D+01 3.468D+00
1.9246D+01 4.907D+00
1.9342D+01 1.009D+01
1.9438D+01 2.749D+01
1.9535D+01 7.289D+01
1.9633D+01 1.729D+02
1.9829D+01 5.071D+02
1.9928D+01 6.170D+02
2.0028D+01 5.893D+02
2.0228D+01 2.764D+02
2.0329D+01 1.366D+02
2.0841D+01 1.618D+00
2.0946D+01 1.639D+00
2.1050D+01 1.657D+00
2.1367D+01 1.226D+00
2.4685D+01 1.501D-01
2.8520D+01 6.748D-02
3.0125D+01 4.989D-02
3.0427D+01 4.680D-02
3.0885D+01 4.299D-02
3.1506D+01 5.957D-02
3.1821D+01 6.582D-02
3.2140D+01 6.095D-02
3.2623D+01 5.305D-02
3.3114D+01 4.313D-02
3.6038D+01 2.455D-02
3.6219D+01 2.457D-02
3.6399D+01 2.458D-02
3.7317D+01 2.165D-02
3.8257D+01 1.891D-02
3.9222D+01 1.300D-02
3.9812D+01 9.541D-03
4.0011D+01 9.920D-03
4.0210D+01 1.000D-02
4.0612D+01 9.511D-03
4.1019D+01 1.200D-02
4.1637D+01 1.453D-02
4.2263D+01 1.385D-02
4.2899D+01 1.341D-02
4.4642D+01 7.140D-02
4.5089D+01 1.032D-01
4.5767D+01 4.214D-02
4.6921D+01 1.323D-02
4.7390D+01 1.284D-02
4.8827D+01 1.209D-02
5.0058D+01 1.143D-02
5.0811D+01 1.100D-02
5.2352D+01 5.838D-03
5.5298D+01 1.000D-06
5.5575D+01 1.000D-06
5.5852D+01 1.000D-06
5.6131D+01 1.000D-06
5.6411D+01 1.000D-06
5.6693D+01 1.000D-06
5.9290D+01 2.761D-03
6.0785D+01 5.427D-03
6.1699D+01 5.234D-03
7.1284D+01 3.394D-03
8.2354D+01 2.201D-03
9.5147D+01 1.427D-03
1.0992D+02 9.257D-04
1.2700D+02 6.002D-04
1.4672D+02 3.892D-04
1.6951D+02 2.524D-04
1.9584D+02 1.637D-04
2.2626D+02 1.061D-04
2.6140D+02 6.884D-05
2.7750D+02 5.752D-05

3s9p3Po                                 !Configuration name
20                                      !Type of cross-section
172                                     !Number of cross-section points
1.0000D+00 1.040D+02
1.0510D+00 9.506D+01
1.0992D+00 8.719D+01
1.1047D+00 8.630D+01
1.1102D+00 8.539D+01
1.1269D+00 8.266D+01
1.1553D+00 7.802D+01
1.1786D+00 7.423D+01
1.1844D+00 7.327D+01
1.2326D+00 6.596D+01
1.2891D+00 6.062D+01
1.3414D+00 5.587D+01
1.3549D+00 5.465D+01
1.3752D+00 5.280D+01
1.3960D+00 5.092D+01
1.4029D+00 5.029D+01
1.5268D+00 4.167D+01
1.5653D+00 3.952D+01
1.5731D+00 3.909D+01
1.5810D+00 3.865D+01
1.6048D+00 3.732D+01
1.6128D+00 3.687D+01
1.7552D+00 3.051D+01
1.7816D+00 2.954D+01
1.8084D+00 2.855D+01
1.8265D+00 2.788D+01
1.9780D+00 2.331D+01
2.0077D+00 2.255D+01
2.2179D+00 1.799D+01
2.2290D+00 1.778D+01
2.4139D+00 1.482D+01
2.4380D+00 1.448D+01
2.6140D+00 1.233D+01
2.6270D+00 1.219D+01
2.8591D+00 1.012D+01
2.9458D+00 9.455D+00
2.9901D+00 9.114D+00
3.0050D+00 8.999D+00
3.2704D+00 7.356D+00
3.3196D+00 7.104D+00
3.3528D+00 6.933D+00
3.3864D+00 6.761D+00
3.6672D+00 5.620D+00
3.8162D+00 5.118D+00
3.8352D+00 5.054D+00
3.8736D+00 4.925D+00
4.2579D+00 3.881D+00
4.3219D+00 3.742D+00
4.3870D+00 3.601D+00
4.4089D+00 3.554D+00
4.7983D+00 2.860D+00
4.8464D+00 2.788D+00
4.8705D+00 2.752D+00
4.8948D+00 2.716D+00
5.3271D+00 2.187D+00
5.4073D+00 2.105D+00
5.4886D+00 2.022D+00
5.5436D+00 1.965D+00
6.0032D+00 1.594D+00
6.0936D+00 1.532D+00
6.1852D+00 1.470D+00
6.2471D+00 1.428D+00
6.7651D+00 1.149D+00
6.9012D+00 1.088D+00
6.9703D+00 1.057D+00
7.0051D+00 1.042D+00
7.6237D+00 8.192D-01
7.7771D+00 7.742D-01
7.8942D+00 7.398D-01
7.9335D+00 7.283D-01
8.5488D+00 5.871D-01
8.6773D+00 5.621D-01
8.7641D+00 5.452D-01
8.8518D+00 5.281D-01
9.4908D+00 4.256D-01
9.5383D+00 4.195D-01
9.5858D+00 4.133D-01
9.7786D+00 3.884D-01
9.9259D+00 3.694D-01
9.9753D+00 3.630D-01
1.0856D+01 2.673D-01
1.1411D+01 2.147D-01
1.1582D+01 1.984D-01
1.2357D+01 1.085D-01
1.2480D+01 9.907D-02
1.2731D+01 3.456D-01
1.2859D+01 4.622D-01
1.3052D+01 3.391D-01
1.3515D+01 1.943D-01
1.3787D+01 1.619D-01
1.5080D+01 8.460D-02
1.5155D+01 8.149D-02
1.6168D+01 4.152D-02
1.6576D+01 2.474D-01
1.6741D+01 3.827D-01
1.6994D+01 1.843D-01
1.7684D+01 2.972D-02
1.8220D+01 3.421D-01
1.8403D+01 5.072D-01
1.8587D+01 3.189D-01
1.8773D+01 1.616D-01
1.8961D+01 3.999D-01
1.9150D+01 1.010D+00
1.9246D+01 1.261D+00
1.9342D+01 1.670D+00
1.9438D+01 3.363D+00
1.9535D+01 9.852D+00
1.9633D+01 3.225D+01
1.9731D+01 8.791D+01
1.9928D+01 3.447D+02
2.0028D+01 4.712D+02
2.0128D+01 5.085D+02
2.0228D+01 4.276D+02
2.0329D+01 2.851D+02
2.0430D+01 1.522D+02
2.0533D+01 6.426D+01
2.1050D+01 7.593D-01
2.1155D+01 7.874D-01
2.1473D+01 6.238D-01
2.4809D+01 8.092D-02
2.7135D+01 4.400D-02
2.7818D+01 3.447D-02
2.8662D+01 2.804D-02
3.0579D+01 2.219D-02
3.1506D+01 1.969D-02
3.1821D+01 1.980D-02
3.2623D+01 1.750D-02
3.3446D+01 1.497D-02
3.3780D+01 1.414D-02
3.4460D+01 1.324D-02
3.4805D+01 1.308D-02
3.5505D+01 1.632D-02
3.5681D+01 1.730D-02
3.6219D+01 1.373D-02
3.7131D+01 1.017D-02
3.7690D+01 9.543D-03
3.8449D+01 8.856D-03
3.9614D+01 5.528D-03
4.0011D+01 4.501D-03
4.0210D+01 4.526D-03
4.0816D+01 3.598D-03
4.1429D+01 5.434D-03
4.2053D+01 7.091D-03
4.2685D+01 6.890D-03
4.3544D+01 6.628D-03
4.5089D+01 8.520D-02
4.5313D+01 1.017D-01
4.5996D+01 4.730D-02
4.9071D+01 5.285D-03
4.9562D+01 5.104D-03
5.0811D+01 4.753D-03
5.2876D+01 2.226D-03
5.5852D+01 1.000D-06
5.6131D+01 1.000D-06
5.6411D+01 1.000D-06
5.6693D+01 1.000D-06
5.6975D+01 1.000D-06
5.7260D+01 1.000D-06
5.9884D+01 1.801D-03
6.1088D+01 2.878D-03
6.2317D+01 2.753D-03
7.1997D+01 1.785D-03
8.3179D+01 1.158D-03
9.6099D+01 7.507D-04
1.1102D+02 4.869D-04
1.2827D+02 3.156D-04
1.4819D+02 2.047D-04
1.7121D+02 1.327D-04
1.9780D+02 8.609D-05
2.2853D+02 5.582D-05
2.6402D+02 3.620D-05
2.7750D+02 3.117D-05

3s8f3Fo                                 !Configuration name
20                                      !Type of cross-section
161                                     !Number of cross-section points
1.0000D+00 1.222D+02
1.0510D+00 1.109D+02
1.0938D+00 1.021D+02
1.0992D+00 1.009D+02
1.1047D+00 9.982D+01
1.1158D+00 9.754D+01
1.1269D+00 9.524D+01
1.1382D+00 9.291D+01
1.1439D+00 9.174D+01
1.1669D+00 8.700D+01
1.1727D+00 8.580D+01
1.1844D+00 8.338D+01
1.1963D+00 8.094D+01
1.2387D+00 7.299D+01
1.2955D+00 6.647D+01
1.3684D+00 5.840D+01
1.3821D+00 5.689D+01
1.3890D+00 5.612D+01
1.4029D+00 5.459D+01
1.4099D+00 5.381D+01
1.4672D+00 4.787D+01
1.5344D+00 4.331D+01
1.5810D+00 4.026D+01
1.6208D+00 3.764D+01
1.6289D+00 3.711D+01
1.7728D+00 2.973D+01
1.8084D+00 2.824D+01
1.8265D+00 2.748D+01
1.8356D+00 2.711D+01
1.8448D+00 2.672D+01
1.8540D+00 2.634D+01
1.9780D+00 2.213D+01
2.0077D+00 2.130D+01
2.0380D+00 2.045D+01
2.0584D+00 1.988D+01
2.2290D+00 1.598D+01
2.2625D+00 1.533D+01
2.4501D+00 1.226D+01
2.4624D+00 1.209D+01
2.6533D+00 9.763D+00
2.6666D+00 9.624D+00
3.0807D+00 6.298D+00
3.3196D+00 5.098D+00
3.3695D+00 4.878D+00
3.4033D+00 4.730D+00
3.4373D+00 4.580D+00
3.7223D+00 3.577D+00
3.7596D+00 3.469D+00
3.7784D+00 3.414D+00
3.7972D+00 3.360D+00
4.1326D+00 2.567D+00
4.1532D+00 2.526D+00
4.4753D+00 1.983D+00
4.4976D+00 1.951D+00
4.8948D+00 1.490D+00
4.9192D+00 1.466D+00
4.9684D+00 1.418D+00
4.9933D+00 1.393D+00
5.4342D+00 1.046D+00
5.4886D+00 1.011D+00
5.9437D+00 7.747D-01
5.9735D+00 7.617D-01
6.0332D+00 7.357D-01
6.0633D+00 7.226D-01
6.5989D+00 5.359D-01
6.6317D+00 5.264D-01
7.2535D+00 3.834D-01
7.2898D+00 3.764D-01
7.8942D+00 2.812D-01
8.0129D+00 2.659D-01
8.7641D+00 1.881D-01
8.8080D+00 1.843D-01
9.5858D+00 1.298D-01
9.6337D+00 1.269D-01
1.0433D+01 8.793D-02
1.0484D+01 8.577D-02
1.1241D+01 5.932D-02
1.1298D+01 5.764D-02
1.2543D+01 2.927D-02
1.2923D+01 1.629D-01
1.3052D+01 2.346D-01
1.3249D+01 1.395D-01
1.5306D+01 6.161D-03
1.6493D+01 1.412D-03
1.6994D+01 6.949D-02
1.7078D+01 8.331D-02
1.7335D+01 4.937D-02
1.7422D+01 4.010D-02
1.7596D+01 4.579D-02
1.7684D+01 4.961D-02
1.7950D+01 3.498D-02
1.8220D+01 2.830D-02
1.8961D+01 1.682D-01
1.9246D+01 2.139D-01
1.9731D+01 6.821D-01
1.9829D+01 1.307D+00
1.9928D+01 3.454D+00
2.0028D+01 1.232D+01
2.0128D+01 3.963D+01
2.0228D+01 1.086D+02
2.0430D+01 3.861D+02
2.0533D+01 5.061D+02
2.0635D+01 5.143D+02
2.0738D+01 4.132D+02
2.0841D+01 2.607D+02
2.0946D+01 1.291D+02
2.1473D+01 4.934D-01
2.1581D+01 5.092D-01
2.1905D+01 4.053D-01
2.5308D+01 3.570D-02
2.9238D+01 1.096D-02
3.3780D+01 3.649D-03
3.5505D+01 2.861D-03
3.6399D+01 4.101D-03
3.6581D+01 4.313D-03
3.7131D+01 3.044D-03
3.7690D+01 2.085D-03
3.8449D+01 2.903D-03
3.8833D+01 3.236D-03
3.9222D+01 2.754D-03
3.9614D+01 2.399D-03
3.9812D+01 2.403D-03
4.0411D+01 2.026D-03
4.0816D+01 1.832D-03
4.1224D+01 2.109D-03
4.1429D+01 2.142D-03
4.1637D+01 2.097D-03
4.2263D+01 2.542D-03
4.2685D+01 2.873D-03
4.3328D+01 2.593D-03
4.4200D+01 2.284D-03
4.5996D+01 6.451D-02
4.6456D+01 9.812D-02
4.7155D+01 3.581D-02
4.9071D+01 3.274D-03
4.9810D+01 2.716D-03
5.0811D+01 2.306D-03
5.1064D+01 2.308D-03
5.2352D+01 2.071D-03
5.2613D+01 2.008D-03
5.3940D+01 1.036D-03
5.7260D+01 1.000D-06
5.7545D+01 1.000D-06
5.7833D+01 1.000D-06
5.8121D+01 1.000D-06
5.8412D+01 1.000D-06
5.8703D+01 1.000D-06
6.1088D+01 1.089D-03
6.2629D+01 2.021D-03
6.3570D+01 1.947D-03
7.3445D+01 1.262D-03
8.4852D+01 8.187D-04
9.8032D+01 5.309D-04
1.1326D+02 3.443D-04
1.3085D+02 2.232D-04
1.5117D+02 1.448D-04
1.7466D+02 9.387D-05
2.0178D+02 6.088D-05
2.3312D+02 3.948D-05
2.6933D+02 2.560D-05
2.8591D+02 2.139D-05

3s8f1Fo                                 !Configuration name
20                                      !Type of cross-section
155                                     !Number of cross-section points
1.0000D+00 1.197D+02
1.0510D+00 1.086D+02
1.0938D+00 1.000D+02
1.0992D+00 9.892D+01
1.1047D+00 9.782D+01
1.1102D+00 9.671D+01
1.1158D+00 9.559D+01
1.1213D+00 9.447D+01
1.1269D+00 9.335D+01
1.1326D+00 9.221D+01
1.1439D+00 8.993D+01
1.1669D+00 8.530D+01
1.1727D+00 8.413D+01
1.1844D+00 8.176D+01
1.1963D+00 7.938D+01
1.2387D+00 7.161D+01
1.2955D+00 6.522D+01
1.3684D+00 5.731D+01
1.3821D+00 5.583D+01
1.3890D+00 5.508D+01
1.4029D+00 5.358D+01
1.4099D+00 5.282D+01
1.4672D+00 4.700D+01
1.5344D+00 4.252D+01
1.5810D+00 3.953D+01
1.6208D+00 3.696D+01
1.6289D+00 3.644D+01
1.7728D+00 2.919D+01
1.8084D+00 2.773D+01
1.8265D+00 2.699D+01
1.8356D+00 2.662D+01
1.8448D+00 2.625D+01
1.8540D+00 2.587D+01
2.0077D+00 2.091D+01
2.0178D+00 2.064D+01
2.0380D+00 2.008D+01
2.0481D+00 1.981D+01
